,total_power
7101,80583.9936
7102,82115.65999999999
7103,82663.52360000001
7104,83306.0429
7105,84412.89009999999
7106,85041.8964
7107,85109.6101
7108,85186.19690000001
7109,86005.13770000002
7110,85830.41010000001
7111,85205.41679999999
7112,83763.92980000001
7113,84565.34329999998
7114,84766.26699999999
7115,84519.19680000002
7116,84148.44989999998
7117,83214.79709999998
7118,81182.57289999998
7119,86054.9767
7120,85744.3996
7121,84469.08789999998
7122,85714.46050000002
7123,85628.57739999998
7124,85497.77639999999
7125,85787.46999999999
7126,86675.38080000003
7127,86502.8173
7128,85863.7259
7129,84791.47399999997
7130,84143.52550000002
7131,84395.70939999998
7132,84938.3672
7133,84077.1672
7134,82826.164
7135,81301.2594
7136,80128.94350000001
7137,80551.6272
7138,81707.67939999998
7139,84681.44709999999
7140,83094.6499
7141,83492.87750000002
7142,83505.88450000001
7143,82203.14299999998
7144,83372.4342
7145,85187.38690000001
7146,86771.5967
7147,86364.32939999999
7148,85227.58069999999
7149,86142.47720000001
7150,85456.4702
7151,85476.33269999998
7152,83258.19410000004
7153,83545.87009999999
7154,82772.7795
7155,82495.05730000003
7156,84042.81930000002
7157,83406.0571
7158,83838.45580000001
7159,85064.91010000002
7160,86435.09640000001
7161,87874.17990000002
7162,87873.84
7163,87272.93719999999
7164,87341.41990000001
7165,87770.5556
7166,87835.08020000001
7167,87268.5693
7168,85841.09150000002
7169,85019.7469
7170,85183.70960000002
7171,85623.95710000001
7172,86255.42110000002
7173,85739.03419999998
7174,86038.58940000003
7175,87578.10329999997
7176,89299.09930000002
7177,88987.24019999999
7178,89536.75229999998
7179,87555.23939999999
7180,87278.3237
7181,86127.5292
7182,85627.0939
7183,85915.24660000001
7184,85657.02989999998
7185,86134.824
7186,88115.0334
7187,87977.96290000001
7188,87515.3297
7189,89527.69739999999
7190,90216.4694
7191,89882.64699999998
7192,89338.57710000001
7193,89978.54619999998
7194,89652.42250000002
7195,90046.13970000001
7196,91381.20050000002
7197,91249.41029999999
7198,91291.97009999998
7199,87602.2298
7200,86761.94979999996
7201,87716.77630000003
7202,86302.12999999999
7203,87293.4763
7204,88435.1561
7205,89211.82029999999
7206,89060.00900000002
7207,90907.04699999999
7208,91605.42629999999
7209,91224.4869
7210,90577.5302
7211,90771.19319999997
7212,89108.13029999999
7213,90139.66440000001
7214,90906.3888
7215,89475.61020000002
7216,89400.6526
7217,87551.06610000001
7218,87418.3232
7219,86368.1076
7220,84785.4159
7221,86132.35699999999
7222,85619.52609999999
7223,85912.85069999998
7224,85405.32050000002
7225,87237.58039999999
7226,88432.83089999999
7227,88434.9829
7228,88211.0876
7229,87743.5021
7230,84828.01610000002
7231,84605.66070000001
7232,85209.54980000001
7233,85890.69670000001
7234,87258.46319999997
7235,89697.7395
7236,87961.27019999998
7237,90091.66639999999
7238,89583.75099999999
7239,88387.0137
7240,87545.02780000003
7241,84476.6397
7242,88567.82259999998
7243,88812.5634
7244,89247.9337
7245,90726.32199999997
7246,90445.88720000001
7247,89728.6403
7248,87698.6008
7249,89944.71779999998
7250,87611.1664
7251,87359.1471
7252,87053.961
7253,86261.6932
7254,85070.38339999999
7255,84654.5733
7256,85094.307
7257,86068.1638
7258,83531.70019999998
7259,83273.15249999998
7260,83646.44660000001
7261,82069.84310000001
7262,80177.9426
7263,82401.65700000002
7264,86809.01729999999
7265,85869.5327
7266,83886.2968
7267,83607.43730000002
7268,82228.3566
7269,83037.947
7270,84036.9929
7271,84916.54269999996
7272,84210.8668
7273,84016.81619999999
7274,84409.947
7275,83549.62640000001
7276,83332.7699
7277,82644.8207
7278,82820.774
7279,82158.6733
7280,84562.05369999999
7281,87209.34099999999
7282,89281.10740000001
7283,87178.0434
7284,86586.3806
7285,85890.98640000002
7286,84386.25039999999
7287,81635.72700000001
7288,81522.96649999997
7289,82164.8803
7290,82928.8933
7291,80476.43339999998
7292,79406.8565
7293,81022.23349999999
7294,81553.5235
7295,83703.68239999999
7296,84596.01390000002
7297,85126.7524
7298,84770.01420000002
7299,83766.73000000001
7300,82156.98030000001
7301,81949.3259
7302,80656.2677
7303,79365.95590000002
7304,78237.3829
7305,78778.4639
7306,78445.15409999999
7307,77131.0092
7308,77382.13059999999
7309,77143.56749999998
7310,75044.9037
7311,76070.46
7312,79938.67459999998
7313,79404.98000000001
7314,78978.2804
7315,80094.03670000001
7316,80335.6236
7317,79483.51670000001
7318,78167.174
7319,78368.7206
7320,77306.93669999999
7321,76986.4232
7322,76835.3466
7323,76540.86709999999
7324,76630.57970000002
7325,76257.30389999998
7326,74274.3967
7327,73710.71040000003
7328,73736.2205
7329,74109.91669999999
7330,75437.01919999998
7331,75522.77350000001
7332,76141.7337
7333,76202.4806
7334,76553.59079999998
7335,76264.05979999999
7336,74606.8626
7337,73570.6536
7338,72753.67330000001
7339,74452.50329999998
7340,74204.40689999999
7341,74827.1806
7342,74945.5307
7343,77619.6566
7344,77239.03080000004
7345,77350.7072
7346,76567.42349999999
7347,76786.20290000002
7348,76856.59249999997
7349,76764.03700000003
7350,75901.113
7351,74302.6562
7352,73887.65319999999
7353,73318.90649999998
7354,71978.21710000001
7355,71483.243
7356,73724.5565
7357,79840.62
7358,82353.11959999999
7359,82028.28009999999
7360,80787.69049999998
7361,81102.64770000002
7362,79295.52039999998
7363,78681.37999999999
7364,79915.56939999998
7365,80570.2063
7366,82435.20969999999
7367,84019.7862
7368,83388.36009999999
7369,79224.59309999998
7370,76992.35350000001
7371,75939.24029999999
7372,74616.2601
7373,74589.88770000002
7374,74168.7232
7375,73744.62700000002
7376,72282.9373
7377,71360.86989999998
7378,73528.51940000002
7379,75246.67369999998
7380,77670.7331
7381,77353.66669999999
7382,79317.63279999999
7383,78483.38320000003
7384,80352.60289999998
7385,78878.9967
7386,79543.46030000002
7387,80110.20709999999
7388,76178.2099
7389,77597.89600000001
7390,81051.9237
7391,80583.38640000002
7392,81796.03629999996
7393,82809.0893
7394,83593.0504
7395,85197.97729999998
7396,80265.71340000001
7397,80274.2098
7398,77402.9792
7399,75557.2794
7400,75212.2369
7401,75764.68329999999
7402,77385.6328
7403,77073.73619999998
7404,75346.61740000002
7405,77640.1438
7406,77977.57700000005
7407,78923.23620000001
7408,79961.33350000001
7409,76950.477
7410,76642.24710000002
7411,76447.57290000001
7412,74620.2072
7413,76312.91380000001
7414,78998.1505
7415,80507.92660000002
7416,79374.78999999998
7417,79400.96060000002
7418,77893.6934
7419,77205.44859999999
7420,76138.14550000001
7421,75285.37989999999
7422,75010.88280000002
7423,72461.1468
7424,74006.7828
7425,73066.0532
7426,74791.17339999999
7427,77337.8476
7428,77698.37990000001
7429,78096.3491
7430,79719.72080000001
7431,79533.3704
7432,79817.19640000002
7433,76292.82319999998
7434,78783.65299999998
7435,79814.81999999999
7436,80396.7465
7437,83422.0671
7438,82722.7499
7439,79359.381
7440,82397.99379999998
7441,86565.00449999998
7442,86340.00610000001
7443,87096.46610000002
7444,86261.4834
7445,87405.25359999998
7446,83421.26259999999
7447,81492.4768
7448,81008.94239999999
7449,80326.2733
7450,79537.6376
7451,81840.3292
7452,83889.03269999998
7453,83299.3129
7454,85017.504
7455,86687.87950000001
7456,84771.92679999999
7457,86805.854
7458,87208.88350000001
7459,87862.23740000001
7460,87721.68339999998
7461,87996.30639999997
7462,86643.4437
7463,90643.54659999999
7464,89121.23010000002
7465,90027.509
7466,88260.23980000001
7467,87035.70969999999
7468,88793.9042
7469,86578.19880000001
7470,83280.7208
7471,83007.1394
7472,83996.02950000002
7473,86970.38280000002
7474,89631.09049999999
7475,86450.3199
7476,86793.43719999997
7477,86481.28349999999
7478,85325.94249999999
7479,83642.05320000001
7480,83584.7332
7481,84528.52220000002
7482,88402.7503
7483,87912.02939999998
7484,88431.3665
7485,87693.77029999997
7486,88766.69949999999
7487,88797.2704
7488,89281.75659999998
7489,90754.1333
7490,92317.0757
7491,90422.46380000001
7492,89935.7761
7493,88283.0165
7494,86890.4065
7495,86530.18329999999
7496,86281.6836
7497,86186.00970000001
7498,86791.40149999999
7499,87358.5902
7500,88294.79079999999
7501,87085.07400000002
7502,87650.4641
7503,85206.29079999999
7504,83659.8632
7505,83219.487
7506,82675.8206
7507,85233.1993
7508,88467.41089999999
7509,87967.55970000001
7510,87763.53659999999
7511,87948.10670000002
7512,86942.64270000001
7513,88407.90640000002
7514,89794.77649999999
7515,88047.45310000001
7516,86994.3765
7517,86064.0957
7518,84786.17990000002
7519,83242.32079999999
7520,83159.18620000003
7521,82757.71419999999
7522,83205.6235
7523,84353.39039999999
7524,84871.40809999997
7525,87230.38330000002
7526,88251.61309999999
7527,90050.25089999998
7528,90322.67389999998
7529,88505.71950000002
7530,87321.70670000001
7531,87746.99330000002
7532,88605.7168
7533,88635.4803
7534,89011.7056
7535,89859.723
7536,86759.12690000002
7537,87824.0265
7538,88004.01389999999
7539,85302.2196
7540,83625.18770000001
7541,83643.5833
7542,83795.52050000001
7543,84280.3907
7544,84619.84039999997
7545,83280.2134
7546,83620.8734
7547,79280.37319999997
7548,78190.77690000001
7549,78404.75299699999
7550,76958.20623200001
7551,80342.42079999998
7552,79815.4
7553,79847.4
7554,79879.4
7555,79911.4
7556,79943.4
7557,79975.4
7558,80007.4
7559,80039.4
7560,79303.4
7561,79335.4
7562,79367.4
7563,79399.4
7564,79431.4
7565,79463.4
7566,79495.4
7567,79527.4
7568,79654.40340000001
7569,79452.2862
7570,77175.16609999999
7571,76987.6434
7572,78687.46289999998
7573,78404.0563
7574,76922.23679999998
7575,75807.7432
7576,75466.07450000002
7577,78362.3994
7578,78120.281
7579,79282.86
7580,83478.39670000001
7581,83763.28570000001
7582,86367.56359999998
7583,87634.01959999999
7584,86519.58379999998
7585,87932.2302
7586,88290.0138
7587,82911.2226
7588,81233.23670000001
7589,80323.30670000002
7590,76447.08009999998
7591,75650.4863
7592,77031.30679999999
7593,76368.80289999998
7594,79457.66650000002
7595,78296.2764
7596,77626.1474
7597,78760.1993
7598,81765.0231
7599,80541.8871
7600,81431.666
7601,80570.46759999997
7602,80592.96999999999
7603,81036.1502
7604,84992.80419999998
7605,88681.20340000001
7606,89546.37979999998
7607,86786.6169
7608,86008.89089999998
7609,91465.8707
7610,93382.64729999997
7611,89737.5293
7612,87603.81299999998
7613,87381.60340000004
7614,86940.38260000001
7615,86279.0152
7616,85786.09669999997
7617,84986.38749999998
7618,86827.6667
7619,87995.23409999999
7620,89801.57030000002
7621,88082.37029999998
7622,86660.9031
7623,85186.71070000001
7624,81975.4339
7625,85232.19229999998
7626,94164.40390000002
7627,94278.64700000003
7628,92505.7298
7629,93995.48670000001
7630,93685.09389999999
7631,93806.70700000001
7632,96597.63710000002
7633,96163.23630000002
7634,96241.3633
7635,94824.297
7636,92920.0032
7637,91872.0243
7638,90944.7873
7639,90782.4538
7640,90985.20959999999
7641,91484.49039999998
7642,92805.3613
7643,93264.41610000002
7644,95559.59319999999
7645,88093.77429999999
7646,84532.91600000001
7647,86395.42710000003
7648,85978.1133
7649,86960.65999999999
7650,88500.5409
7651,88243.6435
7652,87855.14979999998
7653,87247.097
7654,86276.9594
7655,89872.62890000003
7656,88996.45330000001
7657,89789.28610000001
7658,88865.8636
7659,88242.5196
7660,86485.84679999998
7661,86758.6735
7662,85271.93930000001
7663,84418.95270000001
7664,83150.78989999999
7665,83777.15640000002
7666,83166.53689999999
7667,83602.67659999999
7668,84317.70279999997
7669,87251.0633
7670,88667.9259
7671,88803.107
7672,89894.80949999999
7673,90570.3462
7674,91004.1781
7675,91477.82710000001
7676,91007.85979999999
7677,88664.48199999999
7678,90544.4465
7679,88762.32579999999
7680,89094.71980000002
7681,89035.86080000001
7682,91085.81049999999
7683,91075.42270000001
7684,90307.0996
7685,90041.25649999999
7686,89300.0294
7687,90564.65230000002
7688,89183.8862
7689,90090.16659999998
7690,89785.8968
7691,91762.88019999999
7692,92169.86980000001
7693,90404.9459
7694,89741.23380000002
7695,90869.53010000003
7696,91018.20240000001
7697,89744.1733
7698,91121.98710000001
7699,93314.64260000002
7700,94232.5829
7701,90015.1377
7702,91233.15650000003
7703,93148.13680000001
7704,92369.38339999999
7705,91645.90399999998
7706,93810.2161
7707,93250.19660000001
7708,93632.32719999999
7709,93570.49670000003
7710,93701.60559999998
7711,93955.22109999998
7712,92353.061
7713,91942.38420000001
7714,91062.3744
7715,91107.6108
7716,90895.1167
7717,90720.7551
7718,89248.69089999997
7719,88943.13679999998
7720,88326.83360000003
7721,91648.56739999999
7722,91982.70020000002
7723,92953.84409999999
7724,91840.12010000003
7725,92697.66979999999
7726,93784.20330000001
7727,94865.2742
7728,93387.35989999997
7729,95603.59290000002
7730,96174.00749999999
7731,95892.87210000001
7732,94336.10629999998
7733,92758.73270000004
7734,91729.52679999999
7735,88988.0958
7736,87152.5897
7737,87312.2633
7738,89931.9762
7739,92262.05979999997
7740,92029.5826
7741,93133.45959999999
7742,92442.90690000003
7743,92963.1601
7744,91928.56460000001
7745,92056.59319999999
7746,93186.57660000001
7747,92393.35639999998
7748,95030.8166
7749,96268.0132
7750,96898.9633
7751,97400.8085
7752,97431.10680000001
7753,96219.8497
7754,97988.42129999999
7755,94230.48049999999
7756,92869.294
7757,92721.99290000003
7758,91874.94590000002
7759,90419.93030000004
7760,92194.8799
7761,92705.82
7762,91650.17680000002
7763,95384.04329999998
7764,96643.3854
7765,97176.03289999996
7766,95068.7164
7767,92462.65980000001
7768,95529.99959999998
7769,92597.13369999999
7770,93873.16029999999
7771,90057.68929999998
7772,87162.4064
7773,88379.17980000001
7774,85896.8365
7775,79660.08309999999
7776,76749.12659999999
7777,75918.90939999999
7778,75744.5864
7779,74487.89969999998
7780,74475.6691
7781,72935.25360000001
7782,72459.78689999999
7783,71209.73719999999
7784,70394.1504
7785,70530.9433
7786,72432.35630000001
7787,77262.62939999999
7788,83117.81039999999
7789,82417.9415
7790,80045.5279
7791,80422.11969999998
7792,77178.3566
7793,76254.27279999998
7794,76700.2407
7795,75222.3803
7796,76829.2138
7797,77091.2239
7798,74992.08380000001
7799,75303.6662
7800,73910.8397
7801,78007.55989999998
7802,78873.4334
7803,78692.0331
7804,78139.12710000001
7805,77944.24960000002
7806,77812.86399999999
7807,77582.6971
7808,77222.51109999999
7809,77219.8237
7810,75932.70460000001
7811,76705.4436
7812,80550.7755
7813,81946.3004
7814,82323.18660000002
7815,84776.3236
7816,84780.3095
7817,84061.85349999998
7818,83831.1737
7819,84519.24930000001
7820,83113.40350000001
7821,81354.20080000002
7822,79308.77590000001
7823,76897.12719999999
7824,74357.91650000002
7825,74164.67269999998
7826,74337.98680000001
7827,73000.7805
7828,71218.29370000001
7829,70742.0372
7830,70453.93669999999
7831,70347.74030000002
7832,69928.44679999999
7833,69868.30380000001
7834,69502.2502
7835,68906.2598
7836,68826.68340000001
7837,67120.90310000001
7838,67718.56079999999
7839,67894.6966
7840,68869.46979999999
7841,69668.90370000001
7842,70288.55949999999
7843,70939.16380000001
7844,70724.46949999999
7845,71123.1369
7846,72103.9595
7847,72705.9075
7848,72311.0364
7849,72373.94600000003
7850,70570.08259999998
7851,70094.5058
7852,68213.34969999999
7853,67280.8865
7854,67191.74
7855,67122.17319999998
7856,67813.2932
7857,68977.81679999999
7858,69943.2027
7859,70813.0722
7860,69223.4532
7861,70237.1673
7862,82202.81039999999
7863,91211.6905
7864,91592.60990000001
7865,93309.2245
7866,76084.68029999999
7867,74931.7969
7868,75690.45569999999
7869,74842.5671
7870,75560.78319999999
7871,76816.45919999998
7872,75052.4567
7873,71507.03679999999
7874,73951.63029999999
7875,75230.1864
7876,73568.1871
7877,73891.5198
7878,73178.78409999999
7879,72640.3962
7880,70712.673
7881,68246.35329999999
7882,71619.38310000002
7883,75434.7967
7884,75341.94640000002
7885,76858.17689999998
7886,78097.4991
7887,77870.5602
7888,79119.12280000001
7889,79071.2639
7890,85235.03020000002
7891,86299.93139999999
7892,84069.15629999999
7893,83879.68999999999
7894,82848.24739999996
7895,81388.4636
7896,79394.04649999998
7897,78087.3104
7898,80345.9661
7899,81046.54680000001
7900,79367.3135
7901,79017.63019999997
7902,78457.2065
7903,78003.70370000001
7904,76843.0099
7905,75894.90970000002
7906,75394.0332
7907,76880.96740000001
7908,79025.8835
7909,79828.8729
7910,79777.6402
7911,80622.97999999998
7912,78807.01620000001
7913,76416.81649999999
7914,78830.28040000002
7915,79563.31009999999
7916,78574.9868
7917,76930.47649999999
7918,76904.83699999998
7919,76298.13959999998
7920,73866.98620000001
7921,72941.4366
7922,72776.09629999999
7923,72306.82569999999
7924,73044.25670000001
7925,72998.9065
7926,72741.97300000001
7927,72678.38349999998
7928,72198.37030000002
7929,72303.7031
7930,73012.90009999998
7931,73800.89300000001
7932,75038.71380000001
7933,75591.63639999999
7934,75459.04030000001
7935,75029.47989999999
7936,76914.65
7937,78129.11330000003
7938,77989.8439
7939,77480.78980000003
7940,76623.58730000001
7941,76141.0067
7942,78088.73089999998
7943,78741.9745
7944,77989.75
7945,76867.0443
7946,75006.4563
7947,74048.8968
7948,73701.17640000001
7949,73577.21350000001
7950,73366.14850000001
7951,72907.47650000002
7952,72324.94340000002
7953,71879.5431
7954,73738.86409999999
7955,73533.44780000001
7956,71179.8398
7957,72777.5802
7958,74278.73999999999
7959,72606.73
7960,74368.2232
7961,74526.76020000002
7962,76773.64689999999
7963,76452.6196
7964,75512.95370000001
7965,76392.09940000002
7966,77381.2473
7967,77595.77389999999
7968,79438.5239
7969,74708.07289999998
7970,74307.9933
7971,75993.7694
7972,77485.067
7973,75988.78069999999
7974,75285.7965
7975,75440.22630000001
7976,75901.07990000001
7977,76195.2107
7978,75989.46269999999
7979,78180.1024
7980,79725.2642
7981,79441.3434
7982,80756.01600000002
7983,82397.75570000002
7984,82467.1565
7985,83109.2529
7986,82022.48099999999
7987,82223.73389999999
7988,75961.38680000002
7989,75128.0533
7990,74407.13949999999
7991,77842.5763
7992,78975.6071
7993,79186.9801
7994,79411.51699999999
7995,76646.2531
7996,79921.82350000001
7997,80064.05880000001
7998,79879.39589999999
7999,79998.69980000002
8000,80271.04970000002
8001,80042.6444
8002,80205.61779999999
8003,80780.65019999999
8004,81195.30260000001
8005,80919.85329999997
8006,80130.26289999999
8007,78089.05709999998
8008,78592.33370000002
8009,82475.54279999998
8010,83520.56929999999
8011,83517.37079999999
8012,82891.9369
8013,76455.27730000002
8014,76704.2701
8015,79011.80360000001
8016,78168.8294
8017,77433.39640000001
8018,77677.29280000001
8019,79002.04960000001
8020,75846.80000000003
8021,73877.219
8022,74447.5595
8023,74006.56019999999
8024,74046.3329
8025,73967.49060000002
8026,74493.867
8027,70200.4471
8028,65047.11979999999
8029,67184.11730000001
8030,70850.07740000001
8031,70993.57969999999
8032,75068.3366
8033,77895.9502
8034,76629.6925
8035,75159.79010000001
8036,72548.7097
8037,72777.05949999999
8038,73771.41349999998
8039,75416.23269999998
8040,74450.8667
8041,75391.8343
8042,74062.18000000001
8043,73505.9015
8044,72141.7068
8045,72685.18570000002
8046,74231.4832
8047,73854.86970000001
8048,73612.3471
8049,73188.9828
8050,74252.37989999999
8051,76112.0304
8052,76491.96049999999
8053,72322.8762
8054,75228.69970000001
8055,74020.96310000001
8056,74480.97320000001
8057,71970.3604
8058,73185.40979999998
8059,72549.233
8060,70757.06689999999
8061,68733.57050000002
8062,69996.0301
8063,72525.06709999997
8064,72739.4504
8065,73762.03699999998
8066,74720.85979999999
8067,74132.2774
8068,73419.9068
8069,73866.5503
8070,72209.71969999999
8071,70884.42949999998
8072,69810.784
8073,69691.02010000001
8074,70925.72309999999
8075,70102.21629999999
8076,74202.93269999999
8077,72725.037
8078,74202.25319999999
8079,78235.53940000001
8080,78393.9666
8081,78735.4704
8082,78861.9962
8083,80268.62999999999
8084,81967.973
8085,81633.9676
8086,80327.0471
8087,80188.6572
8088,77735.43049999999
8089,81006.1968
8090,78016.9733
8091,79227.73349999999
8092,79742.6329
8093,79699.4826
8094,82068.397
8095,81121.4336
8096,81443.72290000002
8097,84669.86630000001
8098,85172.37389999999
8099,84555.11690000001
8100,82672.30889999999
8101,80920.11039999999
8102,82276.6195
8103,82182.85270000002
8104,81758.83110000001
8105,81052.58380000001
8106,82600.93300000002
8107,83107.36309999999
8108,83768.19789999998
8109,83297.09290000002
8110,79438.0999
8111,77579.8231
8112,76434.0558
8113,78379.03029999998
8114,78143.4376
8115,79611.4139
8116,79861.14010000002
8117,82636.2625
8118,81238.96000000002
8119,81200.45009999999
8120,81366.2833
8121,81147.41030000002
8122,87496.56330000002
8123,93104.3528
8124,93493.7062
8125,90668.1266
8126,84095.36119999998
8127,81892.67270000001
8128,81037.04710000003
8129,83396.35299999997
8130,84651.11330000001
8131,81493.11290000002
8132,80066.98930000002
8133,76500.1933
8134,75596.56980000001
8135,72617.4303
8136,70863.98610000002
8137,71182.82999999999
8138,71480.88270000002
8139,72765.45319999999
8140,71972.23369999998
8141,71970.3329
8142,71057.54380000001
8143,71020.42680000002
8144,70925.92749999998
8145,71169.01740000001
8146,72896.00630000002
8147,74834.41589999999
8148,77634.2724
8149,74654.43609999999
8150,70987.0273
8151,73192.92060000001
8152,70818.6695
8153,75876.20259999999
8154,80179.1365
8155,77013.28969999998
8156,73951.5036
8157,71988.6529
8158,71431.4933
8159,71775.0132
8160,70564.27409999998
8161,72401.3728
8162,73318.06700000001
8163,73680.6909
8164,72651.7411
8165,72803.21749999998
8166,72388.69039999999
8167,71301.7333
8168,70233.4766
8169,70250.18669999999
8170,70407.65989999998
8171,69481.5978
8172,69625.21000000002
8173,70853.71650000001
8174,73056.1274
8175,71293.2929
8176,68694.24070000001
8177,68227.7196
8178,69520.94279999998
8179,68908.78350000002
8180,70074.11280000002
8181,71542.19930000001
8182,72167.68680000001
8183,71682.86989999999
8184,68495.68699999999
8185,64453.5801
8186,64510.5501
8187,65826.10339999999
8188,70570.02730000002
8189,69683.6536
8190,71588.11030000001
8191,66873.5369
8192,65105.276699999995
8193,65431.38040000002
8194,66458.4399
8195,66280.52280000002
8196,64222.74349999999
8197,64617.4862
8198,65928.7499
8199,65043.27680000001
8200,65143.622299999995
8201,66952.8928
8202,67365.8232
8203,68325.63630000001
8204,71406.54269999999
8205,71287.0739
8206,72857.35
8207,74672.63339999999
8208,73755.88669999999
8209,72654.3364
8210,72588.107
8211,71498.80369999999
8212,72093.08630000001
8213,72491.54980000001
8214,69546.1803
8215,69328.2231
8216,69702.2496
8217,69188.31959999999
8218,67782.0701
8219,67912.66679999999
8220,69539.55729999999
8221,67383.8776
8222,70971.99360000002
8223,77100.63180000002
8224,77928.2268
8225,74140.69690000001
8226,71408.72630000001
8227,76878.9796
8228,76254.60979999999
8229,74388.66960000001
8230,71842.8931
8231,74555.4472
8232,72670.6629
8233,78372.20939999999
8234,75613.69289999998
8235,75049.31090000001
8236,74800.36970000001
8237,73709.94680000002
8238,73948.8943
8239,73564.98389999998
8240,72059.6234
8241,71197.17749999999
8242,70528.25679999999
8243,69707.90309999998
8244,70554.2334
8245,73978.66990000001
8246,74675.7665
8247,73882.32740000001
8248,77628.40349999999
8249,76151.35050000002
8250,79364.22039999999
8251,79073.2963
8252,76672.0966
8253,77289.5901
8254,77302.5236
8255,78634.79719999999
8256,79239.7524
8257,80688.11299999998
8258,80807.01479999998
8259,82722.98399999998
8260,81617.98660000002
8261,79838.8536
8262,75511.4806
8263,72137.9169
8264,70375.3043
8265,70003.89650000002
8266,73390.60339999999
8267,76046.79909999997
8268,75087.88290000003
8269,73789.7263
8270,73615.5494
8271,77149.03279999999
8272,77641.01659999999
8273,75993.61090000001
8274,76429.96949999999
8275,76430.5459
8276,73378.1103
8277,75754.027
8278,77145.11360000001
8279,78303.18370000001
8280,79494.43990000001
8281,81222.09090000001
8282,81438.157
8283,82226.0398
8284,82367.7109
8285,80713.24429999999
8286,80280.82339999996
8287,75749.17949999997
8288,74350.44709999999
8289,72707.0372
8290,72696.136
8291,74259.08069999998
8292,75793.0197
8293,77874.02739999999
8294,79809.4673
8295,79076.04990000001
8296,79970.41380000002
8297,81419.83739999999
8298,80630.0257
8299,80577.73039999999
8300,79855.78929999997
8301,79669.0368
8302,78729.7734
8303,79501.5232
8304,80685.85089999996
8305,82294.66240000002
8306,82504.86280000002
8307,80105.53320000002
8308,78908.39269999998
8309,78847.60650000001
8310,77968.69600000003
8311,74892.20620000002
8312,74082.2296
8313,73628.1766
8314,75247.10990000001
8315,76034.1133
8316,79908.0105
8317,84606.7236
8318,84200.2267
8319,94523.42369999998
8320,89214.0435
8321,87185.5591
8322,84847.97569999998
8323,86632.9363
8324,87160.19429999997
8325,87263.6563
8326,85465.22009999998
8327,84283.847
8328,82515.00319999999
8329,81814.10960000001
8330,79435.60650000001
8331,76949.23080000003
8332,76008.83010000002
8333,73948.86619999999
8334,74333.23270000001
8335,74057.48980000002
8336,73826.29699999999
8337,73589.6039
8338,74434.5771
8339,76236.4767
8340,76345.5141
8341,76893.9275
8342,76275.2404
8343,76935.5238
8344,77918.95059999998
8345,76565.20670000001
8346,75832.78040000002
8347,76135.96649999998
8348,75656.6129
8349,76379.0832
8350,75558.83910000001
8351,74383.51680000001
8352,75802.8772
8353,75561.96680000002
8354,73126.8859
8355,70789.15710000001
8356,72393.05630000001
8357,71228.42080000002
8358,71218.9865
8359,70519.8538
8360,69130.24979999999
8361,68560.22030000002
8362,68528.75009999999
8363,67606.24350000001
8364,70989.6491
8365,73650.68609999999
8366,75856.39549999998
8367,76757.61619999999
8368,79692.26020000002
8369,82376.83669999999
8370,82641.8166
8371,81889.22349999996
8372,80108.24009999998
8373,78668.3309
8374,79410.0864
8375,79638.1077
8376,80328.27650000002
8377,78268.92049999996
8378,77386.23290000002
8379,76497.97350000001
8380,75711.8303
8381,75527.62359999999
8382,74958.4362
8383,73840.90120000001
8384,77683.85059999999
8385,79625.8154
8386,81628.53970000002
8387,87289.53390000001
8388,87110.8103
8389,77117.7039
8390,77906.98049999998
8391,79261.47309999999
8392,81058.71730000002
8393,80778.64720000002
8394,80315.7564
8395,81085.34279999998
8396,77420.2068
8397,77103.54300000002
8398,77551.491
8399,78220.3174
8400,76713.89669999998
8401,76929.48659999999
8402,78976.17359999998
8403,80166.21620000002
8404,79913.28050000002
8405,79305.83039999999
8406,79449.6261
8407,78530.60269999999
8408,78105.70010000002
8409,76441.9764
8410,74009.57380000001
8411,74111.5327
8412,75288.669
8413,74427.87359999999
8414,77215.26299999999
8415,79125.03719999999
8416,78307.653
8417,81341.5897
8418,82182.05300000001
8419,81344.57600000002
8420,80730.1809
8421,80771.7872
8422,81412.08690000001
8423,80881.18040000001
8424,80555.7565
8425,81347.71009999998
8426,82701.0301
8427,83035.53020000001
8428,81931.01030000002
8429,81083.4662
8430,81018.55669999999
8431,77293.80029999999
8432,75005.97320000002
8433,85570.4731
8434,87113.1408
8435,83244.86939999997
8436,82631.24220000001
8437,81398.9762
8438,80487.9097
8439,77877.6367
8440,77207.90980000001
8441,79142.3602
8442,78137.57283
8443,80784.78670000001
8444,80998.98300000004
8445,81410.52070000001
8446,82758.5238
8447,82255.92385
8448,81497.39239999998
8449,80397.08966499999
8450,79834.1367
8451,79250.46600000001
8452,75199.853565
8453,74234.90280000001
8454,73077.987
8455,66922.00980999999
8456,40097.58322
8457,37862.29999999999
8458,37894.29999999999
8459,37926.29999999999
8460,37958.29999999999
8461,35993.946716
8462,57107.88669000001
8463,65928.70302000002
8464,64713.22953999999
8465,64467.076700000005
8466,64455.810000000005
8467,64488.030000000006
8468,64475.77320000001
8469,64419.55330000001
8470,64626.453400000006
8471,65043.34330000001
8472,64536.05350000001
8473,64472.72000000001
8474,64542.19300000001
8475,64567.153300000005
8476,64616.68000000001
8477,64631.60990000001
8478,64735.66000000001
8479,64830.80000000001
8480,64509.88330000001
8481,72794.8162
