HourOfYear,PeriodOfYear,Domestic_electricity
1204,2,0.5564376000000002
1205,2,0.5564376000000002
1206,2,0.5564376000000002
1207,2,31.30064105070348
1208,2,33.52639145070348
1209,2,33.52639145070348
1210,2,33.52639145070348
1211,2,33.52639145070348
1212,2,33.52639145070348
1213,2,33.52639145070348
1214,2,33.52639145070348
1215,2,33.52639145070348
1216,2,33.52639145070348
1217,2,33.52639145070348
1218,2,33.52639145070348
1219,2,33.52639145070348
1220,2,18.95581786707982
1221,2,16.73006746707982
1222,2,16.73006746707982
1223,2,0.5564376000000002
1224,2,0.5564376000000002
1225,2,0.5564376000000002
1226,2,0.5564376000000002
1227,2,0.5564376000000002
1228,2,0.5564376000000002
1229,2,0.5564376000000002
1230,2,0.5564376000000002
1231,2,31.30064105070348
1232,2,33.52639145070348
1233,2,33.52639145070348
1234,2,33.52639145070348
1235,2,33.52639145070348
1236,2,33.52639145070348
1237,2,33.52639145070348
1238,2,33.52639145070348
1239,2,33.52639145070348
1240,2,33.52639145070348
1241,2,33.52639145070348
1242,2,33.52639145070348
1243,2,33.52639145070348
1244,2,18.95581786707982
1245,2,16.73006746707982
1246,2,16.73006746707982
1247,2,0.5564376000000002
1248,2,0.5564376000000002
1249,2,0.5564376000000002
1250,2,0.5564376000000002
1251,2,0.5564376000000002
1252,2,0.5564376000000002
1253,2,0.5564376000000002
1254,2,0.5564376000000002
1255,2,31.30064105070348
1256,2,33.52639145070348
1257,2,33.52639145070348
1258,2,33.52639145070348
1259,2,33.52639145070348
1260,2,33.52639145070348
1261,2,33.52639145070348
1262,2,33.52639145070348
1263,2,33.52639145070348
1264,2,33.52639145070348
1265,2,33.52639145070348
1266,2,33.52639145070348
1267,2,33.52639145070348
1268,2,18.95581786707982
1269,2,16.73006746707982
1270,2,16.73006746707982
1271,2,0.5564376000000002
1272,2,0.5564376000000002
1273,2,0.5564376000000002
1274,2,0.5564376000000002
1275,2,0.5564376000000002
1276,2,0.5564376000000002
1277,2,0.5564376000000002
1278,2,0.5564376000000002
1279,2,31.30064105070348
1280,2,33.52639145070348
1281,2,33.52639145070348
1282,2,33.52639145070348
1283,2,33.52639145070348
1284,2,33.52639145070348
1285,2,33.52639145070348
1286,2,33.52639145070348
1287,2,33.52639145070348
1288,2,33.52639145070348
1289,2,33.52639145070348
1290,2,33.52639145070348
1291,2,33.52639145070348
1292,2,18.95581786707982
1293,2,16.73006746707982
1294,2,16.73006746707982
1295,2,0.5564376000000002
1296,2,0.5564376000000002
1297,2,0.5564376000000002
1298,2,0.5564376000000002
1299,2,0.5564376000000002
1300,2,0.5564376000000002
1301,2,0.5564376000000002
1302,2,0.5564376000000002
1303,2,31.30064105070348
1304,2,33.52639145070348
1305,2,33.52639145070348
1306,2,33.52639145070348
1307,2,33.52639145070348
1308,2,33.52639145070348
1309,2,33.52639145070348
1310,2,33.52639145070348
1311,2,33.52639145070348
1312,2,33.52639145070348
1313,2,33.52639145070348
1314,2,33.52639145070348
1315,2,33.52639145070348
1316,2,18.95581786707982
1317,2,16.73006746707982
1318,2,16.73006746707982
1319,2,0.5564376000000002
1320,2,0.5564376000000002
1321,2,0.5564376000000002
1322,2,0.5564376000000002
1323,2,0.5564376000000002
1324,2,0.5564376000000002
1325,2,0.5564376000000002
1326,2,0.5564376000000002
1327,2,31.30064105070348
1328,2,33.52639145070348
1329,2,33.52639145070348
1330,2,33.52639145070348
1331,2,33.52639145070348
1332,2,33.52639145070348
1333,2,33.52639145070348
1334,2,33.52639145070348
1335,2,33.52639145070348
1336,2,33.52639145070348
1337,2,33.52639145070348
1338,2,33.52639145070348
1339,2,33.52639145070348
1340,2,18.95581786707982
1341,2,16.73006746707982
1342,2,16.73006746707982
1343,2,0.5564376000000002
1344,2,0.5564376000000002
1345,3,10.23845184
1346,3,13.57707744
1347,3,13.57707744
1348,3,13.57707744
1349,3,13.57707744
1350,3,13.57707744
1351,3,44.32128089070348
1352,3,109.1583646953549
1353,3,129.1901182953549
1354,3,147.5525590953549
1355,3,165.914999895355
1356,3,147.5525590953549
1357,3,98.30783149535496
1358,3,129.1901182953549
1359,3,165.914999895355
1360,3,147.5525590953549
1361,3,144.2139334953549
1362,3,109.1583646953549
1363,3,46.54703129070347
1364,3,31.97645770707982
1365,3,29.75070730707982
1366,3,29.75070730707982
1367,3,13.57707744
1368,3,13.57707744
1369,2,0.5564376000000002
1370,2,0.5564376000000002
1371,2,0.5564376000000002
1372,2,0.5564376000000002
1373,2,0.5564376000000002
1374,2,0.5564376000000002
1375,2,31.30064105070348
1376,2,33.52639145070348
1377,2,33.52639145070348
1378,2,33.52639145070348
1379,2,33.52639145070348
1380,2,33.52639145070348
1381,2,33.52639145070348
1382,2,33.52639145070348
1383,2,33.52639145070348
1384,2,33.52639145070348
1385,2,33.52639145070348
1386,2,33.52639145070348
1387,2,33.52639145070348
1388,2,18.95581786707982
1389,2,16.73006746707982
1390,2,16.73006746707982
1391,2,0.5564376000000002
1392,2,0.5564376000000002
1393,2,0.5564376000000002
1394,2,0.5564376000000002
1395,2,0.5564376000000002
1396,2,0.5564376000000002
1397,2,0.5564376000000002
1398,2,0.5564376000000002
1399,2,31.30064105070348
1400,2,33.52639145070348
1401,2,33.52639145070348
1402,2,33.52639145070348
1403,2,33.52639145070348
1404,2,33.52639145070348
1405,2,33.52639145070348
1406,2,33.52639145070348
1407,2,33.52639145070348
1408,2,33.52639145070348
1409,2,33.52639145070348
1410,2,33.52639145070348
1411,2,33.52639145070348
1412,2,18.95581786707982
1413,2,16.73006746707982
1414,2,16.73006746707982
1415,2,0.5564376000000002
1416,2,0.5564376000000002
1417,4,10.23845184
1418,4,13.57707744
1419,4,13.57707744
1420,4,13.57707744
1421,4,13.57707744
1422,4,13.57707744
1423,4,44.32128089070348
1424,4,109.1583646953549
1425,4,129.1901182953549
1426,4,147.5525590953549
1427,4,165.914999895355
1428,4,147.5525590953549
1429,4,98.30783149535496
1430,4,129.1901182953549
1431,4,165.914999895355
1432,4,147.5525590953549
1433,4,144.2139334953549
1434,4,109.1583646953549
1435,4,46.54703129070347
1436,4,31.97645770707982
1437,4,29.75070730707982
1438,4,29.75070730707982
1439,4,13.57707744
1440,4,13.57707744
1441,2,0.5564376000000002
1442,2,0.5564376000000002
1443,2,0.5564376000000002
1444,2,0.5564376000000002
1445,2,0.5564376000000002
1446,2,0.5564376000000002
1447,2,31.30064105070348
1448,2,33.52639145070348
1449,2,33.52639145070348
1450,2,33.52639145070348
1451,2,33.52639145070348
1452,2,33.52639145070348
1453,2,33.52639145070348
1454,2,33.52639145070348
1455,2,33.52639145070348
1456,2,33.52639145070348
1457,2,33.52639145070348
1458,2,33.52639145070348
1459,2,33.52639145070348
1460,2,18.95581786707982
1461,2,16.73006746707982
1462,2,16.73006746707982
1463,2,0.5564376000000002
1464,2,0.5564376000000002
1465,2,0.5564376000000002
1466,2,0.5564376000000002
1467,2,0.5564376000000002
1468,2,0.5564376000000002
1469,2,0.5564376000000002
1470,2,0.5564376000000002
1471,2,31.30064105070348
1472,2,33.52639145070348
1473,2,33.52639145070348
1474,2,33.52639145070348
1475,2,33.52639145070348
1476,2,33.52639145070348
1477,2,33.52639145070348
1478,2,33.52639145070348
1479,2,33.52639145070348
1480,2,33.52639145070348
1481,2,33.52639145070348
1482,2,33.52639145070348
1483,2,33.52639145070348
1484,2,18.95581786707982
1485,2,16.73006746707982
1486,2,16.73006746707982
1487,2,0.5564376000000002
1488,2,0.5564376000000002
1489,2,0.5564376000000002
1490,2,0.5564376000000002
1491,2,0.5564376000000002
1492,2,0.5564376000000002
1493,2,0.5564376000000002
1494,2,0.5564376000000002
1495,2,31.30064105070348
1496,2,33.52639145070348
1497,2,33.52639145070348
1498,2,33.52639145070348
1499,2,33.52639145070348
1500,2,33.52639145070348
1501,2,33.52639145070348
1502,2,33.52639145070348
1503,2,33.52639145070348
1504,2,33.52639145070348
1505,2,33.52639145070348
1506,2,33.52639145070348
1507,2,33.52639145070348
1508,2,18.95581786707982
1509,2,16.73006746707982
1510,2,16.73006746707982
1511,2,0.5564376000000002
1512,2,0.5564376000000002
1513,2,0.5564376000000002
1514,2,0.5564376000000002
1515,2,0.5564376000000002
1516,2,0.5564376000000002
1517,2,0.5564376000000002
1518,2,0.5564376000000002
1519,2,31.30064105070348
1520,2,33.52639145070348
1521,2,33.52639145070348
1522,2,33.52639145070348
1523,2,33.52639145070348
1524,2,33.52639145070348
1525,2,33.52639145070348
1526,2,33.52639145070348
1527,2,33.52639145070348
1528,2,33.52639145070348
1529,2,33.52639145070348
1530,2,33.52639145070348
1531,2,33.52639145070348
1532,2,18.95581786707982
1533,2,16.73006746707982
1534,2,16.73006746707982
1535,2,0.5564376000000002
1536,2,0.5564376000000002
1537,2,0.5564376000000002
1538,2,0.5564376000000002
1539,2,0.5564376000000002
1540,2,0.5564376000000002
1541,2,0.5564376000000002
1542,2,0.5564376000000002
1543,2,31.30064105070348
1544,2,33.52639145070348
1545,2,33.52639145070348
1546,2,33.52639145070348
1547,2,33.52639145070348
1548,2,33.52639145070348
1549,2,33.52639145070348
1550,2,33.52639145070348
1551,2,33.52639145070348
1552,2,33.52639145070348
1553,2,33.52639145070348
1554,2,33.52639145070348
1555,2,33.52639145070348
1556,2,18.95581786707982
1557,2,16.73006746707982
1558,2,16.73006746707982
1559,2,0.5564376000000002
1560,2,0.5564376000000002
1561,2,0.5564376000000002
1562,2,0.5564376000000002
1563,2,0.5564376000000002
1564,2,0.5564376000000002
1565,2,0.5564376000000002
1566,2,0.5564376000000002
1567,2,31.30064105070348
1568,2,33.52639145070348
1569,2,33.52639145070348
1570,2,33.52639145070348
1571,2,33.52639145070348
1572,2,33.52639145070348
1573,2,33.52639145070348
1574,2,33.52639145070348
1575,2,33.52639145070348
1576,2,33.52639145070348
1577,2,33.52639145070348
1578,2,33.52639145070348
1579,2,33.52639145070348
1580,2,18.95581786707982
1581,2,16.73006746707982
1582,2,16.73006746707982
1583,2,0.5564376000000002
1584,2,0.5564376000000002
1585,2,0.5564376000000002
1586,2,0.5564376000000002
1587,2,0.5564376000000002
1588,2,0.5564376000000002
1589,2,0.5564376000000002
1590,2,0.5564376000000002
1591,2,31.30064105070348
1592,2,33.52639145070348
1593,2,33.52639145070348
1594,2,33.52639145070348
1595,2,33.52639145070348
1596,2,33.52639145070348
1597,2,33.52639145070348
1598,2,33.52639145070348
1599,2,33.52639145070348
1600,2,33.52639145070348
1601,2,33.52639145070348
1602,2,33.52639145070348
1603,2,33.52639145070348
1604,2,18.95581786707982
1605,2,16.73006746707982
1606,2,16.73006746707982
1607,2,0.5564376000000002
1608,2,0.5564376000000002
1609,2,0.5564376000000002
1610,2,0.5564376000000002
1611,2,0.5564376000000002
1612,2,0.5564376000000002
1613,2,0.5564376000000002
1614,2,0.5564376000000002
1615,2,31.30064105070348
1616,2,33.52639145070348
1617,2,33.52639145070348
1618,2,33.52639145070348
1619,2,33.52639145070348
1620,2,33.52639145070348
1621,2,33.52639145070348
1622,2,33.52639145070348
1623,2,33.52639145070348
1624,2,33.52639145070348
1625,2,33.52639145070348
1626,2,33.52639145070348
1627,2,33.52639145070348
1628,2,18.95581786707982
1629,2,16.73006746707982
1630,2,16.73006746707982
1631,2,0.5564376000000002
1632,2,0.5564376000000002
1633,1,0.0
1634,1,0.0
1635,1,0.0
1636,1,0.0
1637,1,0.0
1638,1,0.0
1639,1,14.57057358362366
1640,1,14.57057358362366
1641,1,14.57057358362366
1642,1,14.57057358362366
1643,1,14.57057358362366
1644,1,14.57057358362366
1645,1,14.57057358362366
1646,1,14.57057358362366
1647,1,14.57057358362366
1648,1,14.57057358362366
1649,1,14.57057358362366
1650,1,14.57057358362366
1651,1,14.57057358362366
1652,1,0.0
1653,1,0.0
1654,1,0.0
1655,1,0.0
1656,1,0.0
1657,1,0.0
1658,1,0.0
1659,1,0.0
1660,1,0.0
1661,1,0.0
1662,1,0.0
1663,1,14.57057358362366
1664,1,14.57057358362366
1665,1,14.57057358362366
1666,1,14.57057358362366
1667,1,14.57057358362366
1668,1,14.57057358362366
1669,1,14.57057358362366
1670,1,14.57057358362366
1671,1,14.57057358362366
1672,1,14.57057358362366
1673,1,14.57057358362366
1674,1,14.57057358362366
1675,1,14.57057358362366
1676,1,0.0
1677,1,0.0
1678,1,0.0
1679,1,0.0
1680,1,0.0
1681,1,0.0
1682,1,0.0
1683,1,0.0
1684,1,0.0
1685,1,0.0
1686,1,0.0
1687,1,14.57057358362366
1688,1,14.57057358362366
1689,1,14.57057358362366
1690,1,14.57057358362366
1691,1,14.57057358362366
1692,1,14.57057358362366
1693,1,14.57057358362366
1694,1,14.57057358362366
1695,1,14.57057358362366
1696,1,14.57057358362366
1697,1,14.57057358362366
1698,1,14.57057358362366
1699,1,14.57057358362366
1700,1,0.0
1701,1,0.0
1702,1,0.0
1703,1,0.0
1704,1,0.0
1705,1,0.0
1706,1,0.0
1707,1,0.0
1708,1,0.0
1709,1,0.0
1710,1,0.0
1711,1,14.57057358362366
1712,1,14.57057358362366
1713,1,14.57057358362366
1714,1,14.57057358362366
1715,1,14.57057358362366
1716,1,14.57057358362366
1717,1,14.57057358362366
1718,1,14.57057358362366
1719,1,14.57057358362366
1720,1,14.57057358362366
1721,1,14.57057358362366
1722,1,14.57057358362366
1723,1,14.57057358362366
1724,1,0.0
1725,1,0.0
1726,1,0.0
1727,1,0.0
1728,1,0.0
1729,1,0.0
1730,1,0.0
1731,1,0.0
1732,1,0.0
1733,1,0.0
1734,1,0.0
1735,1,14.57057358362366
1736,1,14.57057358362366
1737,1,14.57057358362366
1738,1,14.57057358362366
1739,1,14.57057358362366
1740,1,14.57057358362366
1741,1,14.57057358362366
1742,1,14.57057358362366
1743,1,14.57057358362366
1744,1,14.57057358362366
1745,1,14.57057358362366
1746,1,14.57057358362366
1747,1,14.57057358362366
1748,1,0.0
1749,1,0.0
1750,1,0.0
1751,1,0.0
1752,1,0.0
1753,5,14.24480256
1754,5,17.58342816
1755,5,17.58342816
1756,5,17.58342816
1757,5,17.58342816
1758,5,17.58342816
1759,5,48.32763161070348
1760,5,141.26387869553
1761,5,168.80753989553
1762,5,194.68188829553
1763,5,220.5562366955301
1764,5,194.68188829553
1765,5,124.15342249553
1766,5,168.80753989553
1767,5,220.5562366955301
1768,5,194.68188829553
1769,5,191.34326269553
1770,5,141.26387869553
1771,5,50.55338201070348
1772,5,35.98280842707981
1773,5,33.75705802707981
1774,5,33.75705802707981
1775,5,17.58342816
1776,5,17.58342816
1777,5,14.24480256
1778,5,17.58342816
1779,5,17.58342816
1780,5,17.58342816
1781,5,17.58342816
1782,5,17.58342816
1783,5,48.32763161070348
1784,5,141.26387869553
1785,5,168.80753989553
1786,5,194.68188829553
1787,5,220.5562366955301
1788,5,194.68188829553
1789,5,124.15342249553
1790,5,168.80753989553
1791,5,220.5562366955301
1792,5,194.68188829553
1793,5,191.34326269553
1794,5,141.26387869553
1795,5,50.55338201070348
1796,5,35.98280842707981
1797,5,33.75705802707981
1798,5,33.75705802707981
1799,5,17.58342816
1800,5,17.58342816
1801,5,14.24480256
1802,5,17.58342816
1803,5,17.58342816
1804,5,17.58342816
1805,5,17.58342816
1806,5,17.58342816
1807,5,48.32763161070348
1808,5,141.26387869553
1809,5,168.80753989553
1810,5,194.68188829553
1811,5,220.5562366955301
1812,5,194.68188829553
1813,5,124.15342249553
1814,5,168.80753989553
1815,5,220.5562366955301
1816,5,194.68188829553
1817,5,191.34326269553
1818,5,141.26387869553
1819,5,50.55338201070348
1820,5,35.98280842707981
1821,5,33.75705802707981
1822,5,33.75705802707981
1823,5,17.58342816
1824,5,17.58342816
1825,5,14.24480256
1826,5,17.58342816
1827,5,17.58342816
1828,5,17.58342816
1829,5,17.58342816
1830,5,17.58342816
1831,5,48.32763161070348
1832,5,141.26387869553
1833,5,168.80753989553
1834,5,194.68188829553
1835,5,220.5562366955301
1836,5,194.68188829553
1837,5,124.15342249553
1838,5,168.80753989553
1839,5,220.5562366955301
1840,5,194.68188829553
1841,5,191.34326269553
1842,5,141.26387869553
1843,5,50.55338201070348
1844,5,35.98280842707981
1845,5,33.75705802707981
1846,5,33.75705802707981
1847,5,17.58342816
1848,5,17.58342816
1849,5,14.24480256
1850,5,17.58342816
1851,5,17.58342816
1852,5,17.58342816
1853,5,17.58342816
1854,5,17.58342816
1855,5,48.32763161070348
1856,5,141.26387869553
1857,5,168.80753989553
1858,5,194.68188829553
1859,5,220.5562366955301
1860,5,194.68188829553
1861,5,124.15342249553
1862,5,168.80753989553
1863,5,220.5562366955301
1864,5,194.68188829553
1865,5,191.34326269553
1866,5,141.26387869553
1867,5,50.55338201070348
1868,5,35.98280842707981
1869,5,33.75705802707981
1870,5,33.75705802707981
1871,5,17.58342816
1872,5,17.58342816
1873,5,14.24480256
1874,5,17.58342816
1875,5,17.58342816
1876,5,17.58342816
1877,5,17.58342816
1878,5,17.58342816
1879,5,48.32763161070348
1880,5,141.26387869553
1881,5,168.80753989553
1882,5,194.68188829553
1883,5,220.5562366955301
1884,5,194.68188829553
1885,5,124.15342249553
1886,5,168.80753989553
1887,5,220.5562366955301
1888,5,194.68188829553
1889,5,191.34326269553
1890,5,141.26387869553
1891,5,50.55338201070348
1892,5,35.98280842707981
1893,5,33.75705802707981
1894,5,33.75705802707981
1895,5,17.58342816
1896,5,17.58342816
1897,5,14.24480256
1898,5,17.58342816
1899,5,17.58342816
1900,5,17.58342816
1901,5,17.58342816
1902,5,17.58342816
1903,5,48.32763161070348
1904,5,141.26387869553
1905,5,168.80753989553
1906,5,194.68188829553
1907,5,220.5562366955301
1908,5,194.68188829553
1909,5,124.15342249553
1910,5,168.80753989553
1911,5,220.5562366955301
1912,5,194.68188829553
1913,5,191.34326269553
1914,5,141.26387869553
1915,5,50.55338201070348
1916,5,35.98280842707981
1917,5,33.75705802707981
1918,5,33.75705802707981
1919,5,17.58342816
1920,5,17.58342816
1921,5,14.24480256
1922,5,17.58342816
1923,5,17.58342816
1924,5,17.58342816
1925,5,17.58342816
1926,5,17.58342816
1927,5,48.32763161070348
1928,5,141.26387869553
1929,5,168.80753989553
1930,5,194.68188829553
1931,5,220.5562366955301
1932,5,194.68188829553
1933,5,124.15342249553
1934,5,168.80753989553
1935,5,220.5562366955301
1936,5,194.68188829553
1937,5,191.34326269553
1938,5,141.26387869553
1939,5,50.55338201070348
1940,5,35.98280842707981
1941,5,33.75705802707981
1942,5,33.75705802707981
1943,5,17.58342816
1944,5,17.58342816
1945,5,14.24480256
1946,5,17.58342816
1947,5,17.58342816
1948,5,17.58342816
1949,5,17.58342816
1950,5,17.58342816
1951,5,48.32763161070348
1952,5,141.26387869553
1953,5,168.80753989553
1954,5,194.68188829553
1955,5,220.5562366955301
1956,5,194.68188829553
1957,5,124.15342249553
1958,5,168.80753989553
1959,5,220.5562366955301
1960,5,194.68188829553
1961,5,191.34326269553
1962,5,141.26387869553
1963,5,50.55338201070348
1964,5,35.98280842707981
1965,5,33.75705802707981
1966,5,33.75705802707981
1967,5,17.58342816
1968,5,17.58342816
1969,5,14.24480256
1970,5,17.58342816
1971,5,17.58342816
1972,5,17.58342816
1973,5,17.58342816
1974,5,17.58342816
1975,5,48.32763161070348
1976,5,141.26387869553
1977,5,168.80753989553
1978,5,194.68188829553
1979,5,220.5562366955301
1980,5,194.68188829553
1981,5,124.15342249553
1982,5,168.80753989553
1983,5,220.5562366955301
1984,5,194.68188829553
1985,5,191.34326269553
1986,5,141.26387869553
1987,5,50.55338201070348
1988,5,35.98280842707981
1989,5,33.75705802707981
1990,5,33.75705802707981
1991,5,17.58342816
1992,5,17.58342816
1993,5,14.24480256
1994,5,17.58342816
1995,5,17.58342816
1996,5,17.58342816
1997,5,17.58342816
1998,5,17.58342816
1999,5,48.32763161070348
2000,5,141.26387869553
2001,5,168.80753989553
2002,5,194.68188829553
